code_id,count,frequency,is_active,rank
13299,842,6.578125e-05,1,4047
5416,842,6.578125e-05,1,4063
14353,842,6.578125e-05,1,4066
1767,842,6.578125e-05,1,4033
13385,842,6.578125e-05,1,4043
10419,842,6.578125e-05,1,4073
9693,842,6.578125e-05,1,4077
2111,842,6.578125e-05,1,4044
4444,842,6.578125e-05,1,4035
4039,842,6.578125e-05,1,4064
3907,842,6.578125e-05,1,4054
9439,841,6.5703125e-05,1,4113
9929,841,6.5703125e-05,1,4092
1685,841,6.5703125e-05,1,4103
14448,841,6.5703125e-05,1,4115
459,841,6.5703125e-05,1,4123
9995,841,6.5703125e-05,1,4079
12175,841,6.5703125e-05,1,4101
7259,841,6.5703125e-05,1,4104
13824,841,6.5703125e-05,1,4120
11060,841,6.5703125e-05,1,4096
2153,841,6.5703125e-05,1,4082
9679,841,6.5703125e-05,1,4119
10802,841,6.5703125e-05,1,4088
383,841,6.5703125e-05,1,4084
12347,841,6.5703125e-05,1,4100
16178,841,6.5703125e-05,1,4093
3351,841,6.5703125e-05,1,4081
15882,841,6.5703125e-05,1,4080
6269,841,6.5703125e-05,1,4091
6266,841,6.5703125e-05,1,4090
4452,841,6.5703125e-05,1,4110
13404,841,6.5703125e-05,1,4114
4382,841,6.5703125e-05,1,4109
9839,841,6.5703125e-05,1,4108
6079,841,6.5703125e-05,1,4124
7853,841,6.5703125e-05,1,4112
3859,841,6.5703125e-05,1,4122
5767,841,6.5703125e-05,1,4107
4768,841,6.5703125e-05,1,4118
923,841,6.5703125e-05,1,4085
3264,841,6.5703125e-05,1,4087
6574,841,6.5703125e-05,1,4089
13239,841,6.5703125e-05,1,4111
6635,841,6.5703125e-05,1,4097
6819,841,6.5703125e-05,1,4099
2611,841,6.5703125e-05,1,4116
1089,841,6.5703125e-05,1,4117
13070,841,6.5703125e-05,1,4121
11694,841,6.5703125e-05,1,4086
14957,841,6.5703125e-05,1,4102
10135,841,6.5703125e-05,1,4083
8406,841,6.5703125e-05,1,4098
11515,841,6.5703125e-05,1,4105
7051,841,6.5703125e-05,1,4106
10553,841,6.5703125e-05,1,4094
4543,841,6.5703125e-05,1,4095
231,840,6.5625e-05,1,4142
8259,840,6.5625e-05,1,4164
1962,840,6.5625e-05,1,4168
9809,840,6.5625e-05,1,4162
14179,840,6.5625e-05,1,4167
6128,840,6.5625e-05,1,4140
1943,840,6.5625e-05,1,4155
11688,840,6.5625e-05,1,4128
2863,840,6.5625e-05,1,4127
3871,840,6.5625e-05,1,4161
84,840,6.5625e-05,1,4136
2326,840,6.5625e-05,1,4156
13959,840,6.5625e-05,1,4144
9597,840,6.5625e-05,1,4131
5932,840,6.5625e-05,1,4166
10549,840,6.5625e-05,1,4151
1007,840,6.5625e-05,1,4139
12961,840,6.5625e-05,1,4163
7667,840,6.5625e-05,1,4149
3015,840,6.5625e-05,1,4126
5169,840,6.5625e-05,1,4169
3,840,6.5625e-05,1,4158
10621,840,6.5625e-05,1,4147
8545,840,6.5625e-05,1,4159
3738,840,6.5625e-05,1,4165
15298,840,6.5625e-05,1,4160
9986,840,6.5625e-05,1,4146
8013,840,6.5625e-05,1,4138
9120,840,6.5625e-05,1,4130
5655,840,6.5625e-05,1,4145
14442,840,6.5625e-05,1,4143
15580,840,6.5625e-05,1,4134
11824,840,6.5625e-05,1,4125
8021,840,6.5625e-05,1,4137
1315,840,6.5625e-05,1,4150
8104,840,6.5625e-05,1,4154
7122,840,6.5625e-05,1,4153
3262,840,6.5625e-05,1,4129
7880,840,6.5625e-05,1,4141
1410,840,6.5625e-05,1,4148
2719,840,6.5625e-05,1,4132
10330,840,6.5625e-05,1,4135
5317,840,6.5625e-05,1,4133
1772,840,6.5625e-05,1,4152
10381,840,6.5625e-05,1,4157
10547,839,6.5546875e-05,1,4195
11337,839,6.5546875e-05,1,4182
7569,839,6.5546875e-05,1,4176
6450,839,6.5546875e-05,1,4190
4248,839,6.5546875e-05,1,4184
6456,839,6.5546875e-05,1,4194
8869,839,6.5546875e-05,1,4193
11042,839,6.5546875e-05,1,4197
5806,839,6.5546875e-05,1,4174
8843,839,6.5546875e-05,1,4191
6822,839,6.5546875e-05,1,4202
11459,839,6.5546875e-05,1,4178
8770,839,6.5546875e-05,1,4188
4417,839,6.5546875e-05,1,4173
11573,839,6.5546875e-05,1,4177
7758,839,6.5546875e-05,1,4185
4772,839,6.5546875e-05,1,4192
7874,839,6.5546875e-05,1,4203
7382,839,6.5546875e-05,1,4183
12037,839,6.5546875e-05,1,4199
12465,839,6.5546875e-05,1,4186
1754,839,6.5546875e-05,1,4196
14531,839,6.5546875e-05,1,4172
13811,839,6.5546875e-05,1,4201
2274,839,6.5546875e-05,1,4187
14905,839,6.5546875e-05,1,4175
3189,839,6.5546875e-05,1,4180
15351,839,6.5546875e-05,1,4179
1969,839,6.5546875e-05,1,4189
1473,839,6.5546875e-05,1,4205
3343,839,6.5546875e-05,1,4200
12117,839,6.5546875e-05,1,4204
987,839,6.5546875e-05,1,4171
236,839,6.5546875e-05,1,4198
14746,839,6.5546875e-05,1,4170
14950,839,6.5546875e-05,1,4181
2100,838,6.546875e-05,1,4220
10173,838,6.546875e-05,1,4248
12667,838,6.546875e-05,1,4218
6942,838,6.546875e-05,1,4217
9552,838,6.546875e-05,1,4207
7115,838,6.546875e-05,1,4239
11225,838,6.546875e-05,1,4206
2512,838,6.546875e-05,1,4221
10703,838,6.546875e-05,1,4246
5902,838,6.546875e-05,1,4238
3858,838,6.546875e-05,1,4243
12689,838,6.546875e-05,1,4219
9676,838,6.546875e-05,1,4249
6113,838,6.546875e-05,1,4210
3188,838,6.546875e-05,1,4212
3185,838,6.546875e-05,1,4211
13743,838,6.546875e-05,1,4226
2332,838,6.546875e-05,1,4233
11832,838,6.546875e-05,1,4230
9869,838,6.546875e-05,1,4247
7480,838,6.546875e-05,1,4242
10053,838,6.546875e-05,1,4244
11507,838,6.546875e-05,1,4240
13501,838,6.546875e-05,1,4224
16325,838,6.546875e-05,1,4208
5407,838,6.546875e-05,1,4227
1689,838,6.546875e-05,1,4225
1454,838,6.546875e-05,1,4231
14640,838,6.546875e-05,1,4235
12220,838,6.546875e-05,1,4222
1759,838,6.546875e-05,1,4223
10364,838,6.546875e-05,1,4245
1163,838,6.546875e-05,1,4234
6852,838,6.546875e-05,1,4241
8642,838,6.546875e-05,1,4216
6179,838,6.546875e-05,1,4214
4622,838,6.546875e-05,1,4228
11168,838,6.546875e-05,1,4215
11182,838,6.546875e-05,1,4213
9086,838,6.546875e-05,1,4229
6612,838,6.546875e-05,1,4209
9355,838,6.546875e-05,1,4237
14912,838,6.546875e-05,1,4236
7621,838,6.546875e-05,1,4232
1471,837,6.5390625e-05,1,4292
1857,837,6.5390625e-05,1,4277
15926,837,6.5390625e-05,1,4273
11850,837,6.5390625e-05,1,4281
5094,837,6.5390625e-05,1,4286
16006,837,6.5390625e-05,1,4271
13657,837,6.5390625e-05,1,4293
10551,837,6.5390625e-05,1,4283
4319,837,6.5390625e-05,1,4267
16032,837,6.5390625e-05,1,4270
12923,837,6.5390625e-05,1,4287
11502,837,6.5390625e-05,1,4272
12372,837,6.5390625e-05,1,4260
14848,837,6.5390625e-05,1,4254
2483,837,6.5390625e-05,1,4285
3957,837,6.5390625e-05,1,4258
14504,837,6.5390625e-05,1,4259
9013,837,6.5390625e-05,1,4250
8301,837,6.5390625e-05,1,4295
6112,837,6.5390625e-05,1,4282
911,837,6.5390625e-05,1,4253
906,837,6.5390625e-05,1,4252
9465,837,6.5390625e-05,1,4269
8547,837,6.5390625e-05,1,4288
9297,837,6.5390625e-05,1,4276
6954,837,6.5390625e-05,1,4279
827,837,6.5390625e-05,1,4256
9588,837,6.5390625e-05,1,4263
11388,837,6.5390625e-05,1,4268
14369,837,6.5390625e-05,1,4261
9221,837,6.5390625e-05,1,4278
5004,837,6.5390625e-05,1,4289
625,837,6.5390625e-05,1,4280
8653,837,6.5390625e-05,1,4262
12252,837,6.5390625e-05,1,4264
6687,837,6.5390625e-05,1,4275
11890,837,6.5390625e-05,1,4274
5568,837,6.5390625e-05,1,4298
1359,837,6.5390625e-05,1,4297
13348,837,6.5390625e-05,1,4290
5196,837,6.5390625e-05,1,4284
7656,837,6.5390625e-05,1,4296
7739,837,6.5390625e-05,1,4299
16311,837,6.5390625e-05,1,4265
2684,837,6.5390625e-05,1,4251
10045,837,6.5390625e-05,1,4255
14,837,6.5390625e-05,1,4291
7693,837,6.5390625e-05,1,4294
4152,837,6.5390625e-05,1,4257
2748,837,6.5390625e-05,1,4266
5473,836,6.53125e-05,1,4343
14997,836,6.53125e-05,1,4341
4426,836,6.53125e-05,1,4309
45,836,6.53125e-05,1,4350
12431,836,6.53125e-05,1,4323
3166,836,6.53125e-05,1,4347
3440,836,6.53125e-05,1,4339
7705,836,6.53125e-05,1,4326
7973,836,6.53125e-05,1,4305
2621,836,6.53125e-05,1,4335
6392,836,6.53125e-05,1,4349
4414,836,6.53125e-05,1,4311
14966,836,6.53125e-05,1,4340
2894,836,6.53125e-05,1,4303
7908,836,6.53125e-05,1,4300
5050,836,6.53125e-05,1,4304
361,836,6.53125e-05,1,4308
3605,836,6.53125e-05,1,4338
8539,836,6.53125e-05,1,4342
7187,836,6.53125e-05,1,4337
7669,836,6.53125e-05,1,4318
2267,836,6.53125e-05,1,4329
12542,836,6.53125e-05,1,4321
11153,836,6.53125e-05,1,4348
15108,836,6.53125e-05,1,4317
9053,836,6.53125e-05,1,4319
9903,836,6.53125e-05,1,4330
5137,836,6.53125e-05,1,4312
4713,836,6.53125e-05,1,4334
2919,836,6.53125e-05,1,4316
3775,836,6.53125e-05,1,4307
10383,836,6.53125e-05,1,4301
3302,836,6.53125e-05,1,4345
13110,836,6.53125e-05,1,4314
10605,836,6.53125e-05,1,4336
8244,836,6.53125e-05,1,4315
16055,836,6.53125e-05,1,4324
10823,836,6.53125e-05,1,4306
8218,836,6.53125e-05,1,4327
7606,836,6.53125e-05,1,4320
8214,836,6.53125e-05,1,4313
12412,836,6.53125e-05,1,4325
10844,836,6.53125e-05,1,4328
12684,836,6.53125e-05,1,4331
13891,836,6.53125e-05,1,4302
3710,836,6.53125e-05,1,4333
10713,836,6.53125e-05,1,4310
12522,836,6.53125e-05,1,4322
3221,836,6.53125e-05,1,4346
3845,836,6.53125e-05,1,4351
12216,836,6.53125e-05,1,4332
9843,836,6.53125e-05,1,4344
478,835,6.5234375e-05,1,4375
1794,835,6.5234375e-05,1,4373
8026,835,6.5234375e-05,1,4378
16245,835,6.5234375e-05,1,4362
16361,835,6.5234375e-05,1,4355
15740,835,6.5234375e-05,1,4372
7227,835,6.5234375e-05,1,4358
7219,835,6.5234375e-05,1,4357
3128,835,6.5234375e-05,1,4385
14226,835,6.5234375e-05,1,4366
9823,835,6.5234375e-05,1,4380
12696,835,6.5234375e-05,1,4370
2151,835,6.5234375e-05,1,4353
4925,835,6.5234375e-05,1,4365
1947,835,6.5234375e-05,1,4374
3741,835,6.5234375e-05,1,4387
902,835,6.5234375e-05,1,4359
9593,835,6.5234375e-05,1,4368
10779,835,6.5234375e-05,1,4388
8324,835,6.5234375e-05,1,4382
794,835,6.5234375e-05,1,4352
4145,835,6.5234375e-05,1,4371
2672,835,6.5234375e-05,1,4354
5480,835,6.5234375e-05,1,4356
2796,835,6.5234375e-05,1,4386
11540,835,6.5234375e-05,1,4383
10402,835,6.5234375e-05,1,4361
8918,835,6.5234375e-05,1,4363
2824,835,6.5234375e-05,1,4384
1407,835,6.5234375e-05,1,4369
11840,835,6.5234375e-05,1,4381
14475,835,6.5234375e-05,1,4360
13123,835,6.5234375e-05,1,4376
8622,835,6.5234375e-05,1,4367
13077,835,6.5234375e-05,1,4377
3960,835,6.5234375e-05,1,4364
11833,835,6.5234375e-05,1,4379
4328,834,6.515625e-05,1,4391
3997,834,6.515625e-05,1,4427
10828,834,6.515625e-05,1,4419
619,834,6.515625e-05,1,4406
4081,834,6.515625e-05,1,4426
11401,834,6.515625e-05,1,4424
1233,834,6.515625e-05,1,4392
12556,834,6.515625e-05,1,4428
151,834,6.515625e-05,1,4417
4904,834,6.515625e-05,1,4429
16326,834,6.515625e-05,1,4422
3692,834,6.515625e-05,1,4401
14886,834,6.515625e-05,1,4405
15273,834,6.515625e-05,1,4407
3301,834,6.515625e-05,1,4418
6941,834,6.515625e-05,1,4403
797,834,6.515625e-05,1,4396
796,834,6.515625e-05,1,4394
2040,834,6.515625e-05,1,4414
6033,834,6.515625e-05,1,4399
12342,834,6.515625e-05,1,4395
10205,834,6.515625e-05,1,4430
4721,834,6.515625e-05,1,4410
12394,834,6.515625e-05,1,4393
12937,834,6.515625e-05,1,4413
6905,834,6.515625e-05,1,4409
16270,834,6.515625e-05,1,4397
4117,834,6.515625e-05,1,4420
14879,834,6.515625e-05,1,4408
14705,834,6.515625e-05,1,4402
4654,834,6.515625e-05,1,4398
4207,834,6.515625e-05,1,4412
292,834,6.515625e-05,1,4415
15094,834,6.515625e-05,1,4404
4889,834,6.515625e-05,1,4411
10324,834,6.515625e-05,1,4425
9801,834,6.515625e-05,1,4416
11844,834,6.515625e-05,1,4389
3154,834,6.515625e-05,1,4423
3407,834,6.515625e-05,1,4390
3651,834,6.515625e-05,1,4400
5089,834,6.515625e-05,1,4421
15881,834,6.515625e-05,1,4431
13701,833,6.5078125e-05,1,4433
12303,833,6.5078125e-05,1,4457
3753,833,6.5078125e-05,1,4445
1422,833,6.5078125e-05,1,4463
6955,833,6.5078125e-05,1,4444
15563,833,6.5078125e-05,1,4443
10720,833,6.5078125e-05,1,4438
5542,833,6.5078125e-05,1,4460
3416,833,6.5078125e-05,1,4440
3752,833,6.5078125e-05,1,4442
9793,833,6.5078125e-05,1,4465
10243,833,6.5078125e-05,1,4477
4865,833,6.5078125e-05,1,4454
3327,833,6.5078125e-05,1,4475
9584,833,6.5078125e-05,1,4456
14073,833,6.5078125e-05,1,4459
11282,833,6.5078125e-05,1,4473
1988,833,6.5078125e-05,1,4439
75,833,6.5078125e-05,1,4467
12646,833,6.5078125e-05,1,4458
2010,833,6.5078125e-05,1,4434
6309,833,6.5078125e-05,1,4462
182,833,6.5078125e-05,1,4476
9842,833,6.5078125e-05,1,4461
13529,833,6.5078125e-05,1,4447
11113,833,6.5078125e-05,1,4470
11087,833,6.5078125e-05,1,4436
5996,833,6.5078125e-05,1,4448
10143,833,6.5078125e-05,1,4478
7907,833,6.5078125e-05,1,4469
15101,833,6.5078125e-05,1,4471
8152,833,6.5078125e-05,1,4435
15162,833,6.5078125e-05,1,4451
3332,833,6.5078125e-05,1,4466
5055,833,6.5078125e-05,1,4450
15660,833,6.5078125e-05,1,4474
603,833,6.5078125e-05,1,4441
13868,833,6.5078125e-05,1,4468
15642,833,6.5078125e-05,1,4449
3330,833,6.5078125e-05,1,4446
8658,833,6.5078125e-05,1,4455
7599,833,6.5078125e-05,1,4453
15608,833,6.5078125e-05,1,4432
15130,833,6.5078125e-05,1,4472
8522,833,6.5078125e-05,1,4464
8098,833,6.5078125e-05,1,4437
2382,833,6.5078125e-05,1,4452
9334,832,6.5e-05,1,4504
12435,832,6.5e-05,1,4489
12351,832,6.5e-05,1,4536
14033,832,6.5e-05,1,4499
14407,832,6.5e-05,1,4493
12192,832,6.5e-05,1,4506
4242,832,6.5e-05,1,4527
12344,832,6.5e-05,1,4528
9127,832,6.5e-05,1,4514
9382,832,6.5e-05,1,4509
13028,832,6.5e-05,1,4517
1157,832,6.5e-05,1,4492
13238,832,6.5e-05,1,4529
15283,832,6.5e-05,1,4498
8517,832,6.5e-05,1,4505
3717,832,6.5e-05,1,4537
14194,832,6.5e-05,1,4482
2892,832,6.5e-05,1,4491
4212,832,6.5e-05,1,4515
6805,832,6.5e-05,1,4479
9315,832,6.5e-05,1,4518
15077,832,6.5e-05,1,4511
6659,832,6.5e-05,1,4483
1821,832,6.5e-05,1,4538
7680,832,6.5e-05,1,4502
9056,832,6.5e-05,1,4480
12335,832,6.5e-05,1,4523
10390,832,6.5e-05,1,4481
9542,832,6.5e-05,1,4486
7799,832,6.5e-05,1,4512
7467,832,6.5e-05,1,4494
5844,832,6.5e-05,1,4522
483,832,6.5e-05,1,4519
3909,832,6.5e-05,1,4525
686,832,6.5e-05,1,4503
11304,832,6.5e-05,1,4533
7160,832,6.5e-05,1,4485
5853,832,6.5e-05,1,4516
7408,832,6.5e-05,1,4535
9762,832,6.5e-05,1,4534
2110,832,6.5e-05,1,4488
4024,832,6.5e-05,1,4497
414,832,6.5e-05,1,4539
11416,832,6.5e-05,1,4484
3191,832,6.5e-05,1,4540
5538,832,6.5e-05,1,4487
13584,832,6.5e-05,1,4524
13886,832,6.5e-05,1,4496
7342,832,6.5e-05,1,4521
12755,832,6.5e-05,1,4501
8085,832,6.5e-05,1,4531
7023,832,6.5e-05,1,4508
5590,832,6.5e-05,1,4513
13746,832,6.5e-05,1,4495
9961,832,6.5e-05,1,4507
8099,832,6.5e-05,1,4520
7181,832,6.5e-05,1,4490
15783,832,6.5e-05,1,4530
9547,832,6.5e-05,1,4526
11739,832,6.5e-05,1,4532
16121,832,6.5e-05,1,4500
12814,832,6.5e-05,1,4510
8268,832,6.5e-05,1,4541
11925,831,6.4921875e-05,1,4555
1492,831,6.4921875e-05,1,4551
6148,831,6.4921875e-05,1,4590
1751,831,6.4921875e-05,1,4549
8921,831,6.4921875e-05,1,4557
15089,831,6.4921875e-05,1,4552
5067,831,6.4921875e-05,1,4586
609,831,6.4921875e-05,1,4564
3134,831,6.4921875e-05,1,4582
4575,831,6.4921875e-05,1,4545
15821,831,6.4921875e-05,1,4584
2813,831,6.4921875e-05,1,4562
11878,831,6.4921875e-05,1,4556
10652,831,6.4921875e-05,1,4543
1180,831,6.4921875e-05,1,4570
1246,831,6.4921875e-05,1,4591
1449,831,6.4921875e-05,1,4554
584,831,6.4921875e-05,1,4589
7980,831,6.4921875e-05,1,4580
13088,831,6.4921875e-05,1,4567
12769,831,6.4921875e-05,1,4558
7619,831,6.4921875e-05,1,4542
565,831,6.4921875e-05,1,4566
5389,831,6.4921875e-05,1,4592
12529,831,6.4921875e-05,1,4565
12493,831,6.4921875e-05,1,4593
6890,831,6.4921875e-05,1,4577
13133,831,6.4921875e-05,1,4547
8334,831,6.4921875e-05,1,4579
15370,831,6.4921875e-05,1,4594
4717,831,6.4921875e-05,1,4559
13288,831,6.4921875e-05,1,4561
13530,831,6.4921875e-05,1,4546
886,831,6.4921875e-05,1,4569
82,831,6.4921875e-05,1,4587
4524,831,6.4921875e-05,1,4576
15500,831,6.4921875e-05,1,4571
13662,831,6.4921875e-05,1,4572
11429,831,6.4921875e-05,1,4550
5935,831,6.4921875e-05,1,4583
7310,831,6.4921875e-05,1,4560
10791,831,6.4921875e-05,1,4573
9610,831,6.4921875e-05,1,4553
10508,831,6.4921875e-05,1,4574
6886,831,6.4921875e-05,1,4578
5096,831,6.4921875e-05,1,4581
12366,831,6.4921875e-05,1,4548
11094,831,6.4921875e-05,1,4575
10806,831,6.4921875e-05,1,4588
8644,831,6.4921875e-05,1,4563
11569,831,6.4921875e-05,1,4585
9380,831,6.4921875e-05,1,4544
842,831,6.4921875e-05,1,4568
7488,830,6.484375e-05,1,4604
5496,830,6.484375e-05,1,4612
13046,830,6.484375e-05,1,4627
12898,830,6.484375e-05,1,4615
8680,830,6.484375e-05,1,4595
7959,830,6.484375e-05,1,4623
7598,830,6.484375e-05,1,4608
347,830,6.484375e-05,1,4609
350,830,6.484375e-05,1,4611
3086,830,6.484375e-05,1,4636
9884,830,6.484375e-05,1,4620
11839,830,6.484375e-05,1,4616
6754,830,6.484375e-05,1,4603
9855,830,6.484375e-05,1,4632
16005,830,6.484375e-05,1,4621
7164,830,6.484375e-05,1,4606
6219,830,6.484375e-05,1,4634
721,830,6.484375e-05,1,4600
652,830,6.484375e-05,1,4638
11559,830,6.484375e-05,1,4598
5,830,6.484375e-05,1,4633
8196,830,6.484375e-05,1,4639
1924,830,6.484375e-05,1,4618
1403,830,6.484375e-05,1,4622
2104,830,6.484375e-05,1,4619
13566,830,6.484375e-05,1,4629
2644,830,6.484375e-05,1,4601
13559,830,6.484375e-05,1,4628
14760,830,6.484375e-05,1,4605
7013,830,6.484375e-05,1,4631
14007,830,6.484375e-05,1,4637
16279,830,6.484375e-05,1,4610
15427,830,6.484375e-05,1,4613
2025,830,6.484375e-05,1,4626
10351,830,6.484375e-05,1,4624
12369,830,6.484375e-05,1,4599
12871,830,6.484375e-05,1,4614
491,830,6.484375e-05,1,4625
12570,830,6.484375e-05,1,4602
1002,830,6.484375e-05,1,4607
5204,830,6.484375e-05,1,4635
3905,830,6.484375e-05,1,4630
4262,830,6.484375e-05,1,4617
3675,830,6.484375e-05,1,4596
3027,830,6.484375e-05,1,4597
11793,829,6.4765625e-05,1,4662
4756,829,6.4765625e-05,1,4678
10061,829,6.4765625e-05,1,4672
11517,829,6.4765625e-05,1,4670
14619,829,6.4765625e-05,1,4679
2446,829,6.4765625e-05,1,4661
11045,829,6.4765625e-05,1,4671
14583,829,6.4765625e-05,1,4676
14745,829,6.4765625e-05,1,4673
11640,829,6.4765625e-05,1,4658
11771,829,6.4765625e-05,1,4641
11470,829,6.4765625e-05,1,4667
8749,829,6.4765625e-05,1,4648
9971,829,6.4765625e-05,1,4666
12918,829,6.4765625e-05,1,4677
9057,829,6.4765625e-05,1,4669
15779,829,6.4765625e-05,1,4644
3724,829,6.4765625e-05,1,4647
6236,829,6.4765625e-05,1,4686
3685,829,6.4765625e-05,1,4640
13873,829,6.4765625e-05,1,4668
14527,829,6.4765625e-05,1,4646
11362,829,6.4765625e-05,1,4664
4883,829,6.4765625e-05,1,4687
15517,829,6.4765625e-05,1,4652
11889,829,6.4765625e-05,1,4651
11710,829,6.4765625e-05,1,4685
887,829,6.4765625e-05,1,4683
12793,829,6.4765625e-05,1,4675
691,829,6.4765625e-05,1,4643
4557,829,6.4765625e-05,1,4682
13196,829,6.4765625e-05,1,4665
4852,829,6.4765625e-05,1,4642
13956,829,6.4765625e-05,1,4650
12105,829,6.4765625e-05,1,4653
2093,829,6.4765625e-05,1,4684
13374,829,6.4765625e-05,1,4649
10776,829,6.4765625e-05,1,4660
6314,829,6.4765625e-05,1,4654
14457,829,6.4765625e-05,1,4657
2707,829,6.4765625e-05,1,4663
8657,829,6.4765625e-05,1,4674
13693,829,6.4765625e-05,1,4656
9865,829,6.4765625e-05,1,4655
3983,829,6.4765625e-05,1,4681
12960,829,6.4765625e-05,1,4680
2009,829,6.4765625e-05,1,4659
7090,829,6.4765625e-05,1,4645
4933,828,6.46875e-05,1,4704
4732,828,6.46875e-05,1,4693
5107,828,6.46875e-05,1,4722
1395,828,6.46875e-05,1,4698
1383,828,6.46875e-05,1,4700
9444,828,6.46875e-05,1,4708
4946,828,6.46875e-05,1,4702
2043,828,6.46875e-05,1,4715
1378,828,6.46875e-05,1,4701
10832,828,6.46875e-05,1,4699
5210,828,6.46875e-05,1,4694
9601,828,6.46875e-05,1,4696
5111,828,6.46875e-05,1,4723
9882,828,6.46875e-05,1,4718
5646,828,6.46875e-05,1,4716
13442,828,6.46875e-05,1,4692
13173,828,6.46875e-05,1,4689
12506,828,6.46875e-05,1,4724
4848,828,6.46875e-05,1,4717
10425,828,6.46875e-05,1,4725
2298,828,6.46875e-05,1,4703
5065,828,6.46875e-05,1,4711
10486,828,6.46875e-05,1,4688
5391,828,6.46875e-05,1,4713
5461,828,6.46875e-05,1,4706
3217,828,6.46875e-05,1,4727
6570,828,6.46875e-05,1,4721
2986,828,6.46875e-05,1,4737
4189,828,6.46875e-05,1,4729
6831,828,6.46875e-05,1,4728
47,828,6.46875e-05,1,4709
134,828,6.46875e-05,1,4720
456,828,6.46875e-05,1,4736
16147,828,6.46875e-05,1,4714
8381,828,6.46875e-05,1,4712
4623,828,6.46875e-05,1,4733
6928,828,6.46875e-05,1,4739
15679,828,6.46875e-05,1,4735
15742,828,6.46875e-05,1,4730
8283,828,6.46875e-05,1,4695
4290,828,6.46875e-05,1,4719
7670,828,6.46875e-05,1,4705
3736,828,6.46875e-05,1,4738
6745,828,6.46875e-05,1,4734
3642,828,6.46875e-05,1,4707
335,828,6.46875e-05,1,4690
16374,828,6.46875e-05,1,4691
312,828,6.46875e-05,1,4697
8050,828,6.46875e-05,1,4710
11606,828,6.46875e-05,1,4731
1222,828,6.46875e-05,1,4726
15711,828,6.46875e-05,1,4732
8483,827,6.4609375e-05,1,4751
9360,827,6.4609375e-05,1,4743
4088,827,6.4609375e-05,1,4742
7139,827,6.4609375e-05,1,4745
941,827,6.4609375e-05,1,4774
1217,827,6.4609375e-05,1,4780
7133,827,6.4609375e-05,1,4752
13331,827,6.4609375e-05,1,4769
11692,827,6.4609375e-05,1,4760
11351,827,6.4609375e-05,1,4757
1662,827,6.4609375e-05,1,4764
8676,827,6.4609375e-05,1,4744
2988,827,6.4609375e-05,1,4758
4323,827,6.4609375e-05,1,4749
15982,827,6.4609375e-05,1,4777
11813,827,6.4609375e-05,1,4773
12869,827,6.4609375e-05,1,4756
9291,827,6.4609375e-05,1,4766
16108,827,6.4609375e-05,1,4779
2508,827,6.4609375e-05,1,4754
2543,827,6.4609375e-05,1,4768
5733,827,6.4609375e-05,1,4763
5082,827,6.4609375e-05,1,4746
16166,827,6.4609375e-05,1,4778
16182,827,6.4609375e-05,1,4776
2295,827,6.4609375e-05,1,4767
1137,827,6.4609375e-05,1,4753
6577,827,6.4609375e-05,1,4770
13636,827,6.4609375e-05,1,4771
11682,827,6.4609375e-05,1,4772
8786,827,6.4609375e-05,1,4750
12295,827,6.4609375e-05,1,4748
8818,827,6.4609375e-05,1,4761
8983,827,6.4609375e-05,1,4759
11233,827,6.4609375e-05,1,4741
3555,827,6.4609375e-05,1,4747
2077,827,6.4609375e-05,1,4775
14043,827,6.4609375e-05,1,4755
4708,827,6.4609375e-05,1,4765
14030,827,6.4609375e-05,1,4762
14617,827,6.4609375e-05,1,4740
12050,826,6.453125e-05,1,4793
12796,826,6.453125e-05,1,4794
13178,826,6.453125e-05,1,4781
10403,826,6.453125e-05,1,4795
10911,826,6.453125e-05,1,4814
13476,826,6.453125e-05,1,4802
9491,826,6.453125e-05,1,4796
4480,826,6.453125e-05,1,4827
2514,826,6.453125e-05,1,4833
6514,826,6.453125e-05,1,4832
11684,826,6.453125e-05,1,4798
12512,826,6.453125e-05,1,4803
10899,826,6.453125e-05,1,4815
15114,826,6.453125e-05,1,4811
5975,826,6.453125e-05,1,4799
4729,826,6.453125e-05,1,4822
2802,826,6.453125e-05,1,4806
7296,826,6.453125e-05,1,4816
13698,826,6.453125e-05,1,4807
2808,826,6.453125e-05,1,4805
16064,826,6.453125e-05,1,4836
14012,826,6.453125e-05,1,4789
5697,826,6.453125e-05,1,4790
8879,826,6.453125e-05,1,4823
13667,826,6.453125e-05,1,4821
5635,826,6.453125e-05,1,4797
4968,826,6.453125e-05,1,4830
13266,826,6.453125e-05,1,4835
12483,826,6.453125e-05,1,4783
4135,826,6.453125e-05,1,4785
15556,826,6.453125e-05,1,4819
14628,826,6.453125e-05,1,4834
10449,826,6.453125e-05,1,4812
8566,826,6.453125e-05,1,4818
15663,826,6.453125e-05,1,4810
6101,826,6.453125e-05,1,4824
9381,826,6.453125e-05,1,4828
2613,826,6.453125e-05,1,4813
13449,826,6.453125e-05,1,4788
6647,826,6.453125e-05,1,4825
3727,826,6.453125e-05,1,4782
7516,826,6.453125e-05,1,4792
14932,826,6.453125e-05,1,4791
5024,826,6.453125e-05,1,4784
6158,826,6.453125e-05,1,4820
12186,826,6.453125e-05,1,4837
4270,826,6.453125e-05,1,4808
4142,826,6.453125e-05,1,4787
2572,826,6.453125e-05,1,4817
9354,826,6.453125e-05,1,4831
